id;project;connector_type;t;delta_t;url;redirect_url;response_size;response_code;success;error
651;searchpage;requests;1598066822.658425;-1.2333106994628906;https://www.jobindex.dk/jobsoegning?lang=da?page=634.html;https://www.jobindex.dk/jobsoegning?lang=da?page=634.html;223722;200;True;
652;searchpage;requests;1598066824.5066237;-1.36354660987854;https://www.jobindex.dk/jobsoegning?lang=da?page=635.html;https://www.jobindex.dk/jobsoegning?lang=da?page=635.html;223722;200;True;
653;searchpage;requests;1598066826.5233474;-1.2429108619689941;https://www.jobindex.dk/jobsoegning?lang=da?page=636.html;https://www.jobindex.dk/jobsoegning?lang=da?page=636.html;223722;200;True;
654;searchpage;requests;1598066828.3774428;-0.8453049659729004;https://www.jobindex.dk/jobsoegning?lang=da?page=637.html;https://www.jobindex.dk/jobsoegning?lang=da?page=637.html;223723;200;True;
655;searchpage;requests;1598066829.853735;-1.2914865016937256;https://www.jobindex.dk/jobsoegning?lang=da?page=638.html;https://www.jobindex.dk/jobsoegning?lang=da?page=638.html;223723;200;True;
656;searchpage;requests;1598066831.8687406;-1.0395281314849854;https://www.jobindex.dk/jobsoegning?lang=da?page=639.html;https://www.jobindex.dk/jobsoegning?lang=da?page=639.html;223722;200;True;
657;searchpage;requests;1598066833.5244257;-1.448331356048584;https://www.jobindex.dk/jobsoegning?lang=da?page=640.html;https://www.jobindex.dk/jobsoegning?lang=da?page=640.html;223722;200;True;
658;searchpage;requests;1598066835.5701632;-1.7206783294677734;https://www.jobindex.dk/jobsoegning?lang=da?page=641.html;https://www.jobindex.dk/jobsoegning?lang=da?page=641.html;223722;200;True;
659;searchpage;requests;1598066837.9405508;-0.9731228351593018;https://www.jobindex.dk/jobsoegning?lang=da?page=642.html;https://www.jobindex.dk/jobsoegning?lang=da?page=642.html;223722;200;True;
660;searchpage;requests;1598066839.522558;-1.3542773723602295;https://www.jobindex.dk/jobsoegning?lang=da?page=643.html;https://www.jobindex.dk/jobsoegning?lang=da?page=643.html;223722;200;True;
661;searchpage;requests;1598066841.5740519;-1.569727897644043;https://www.jobindex.dk/jobsoegning?lang=da?page=644.html;https://www.jobindex.dk/jobsoegning?lang=da?page=644.html;223722;200;True;
662;searchpage;requests;1598066843.838121;-1.0116605758666992;https://www.jobindex.dk/jobsoegning?lang=da?page=645.html;https://www.jobindex.dk/jobsoegning?lang=da?page=645.html;223722;200;True;
663;searchpage;requests;1598066845.4687626;-1.3583879470825195;https://www.jobindex.dk/jobsoegning?lang=da?page=646.html;https://www.jobindex.dk/jobsoegning?lang=da?page=646.html;223722;200;True;
664;searchpage;requests;1598066847.4463296;-1.0823609828948975;https://www.jobindex.dk/jobsoegning?lang=da?page=647.html;https://www.jobindex.dk/jobsoegning?lang=da?page=647.html;223722;200;True;
665;searchpage;requests;1598066849.1358662;-1.2623183727264404;https://www.jobindex.dk/jobsoegning?lang=da?page=648.html;https://www.jobindex.dk/jobsoegning?lang=da?page=648.html;223722;200;True;
666;searchpage;requests;1598066851.0857296;-1.7095942497253418;https://www.jobindex.dk/jobsoegning?lang=da?page=649.html;https://www.jobindex.dk/jobsoegning?lang=da?page=649.html;223722;200;True;
667;searchpage;requests;1598066853.4184794;-1.314420223236084;https://www.jobindex.dk/jobsoegning?lang=da?page=650.html;https://www.jobindex.dk/jobsoegning?lang=da?page=650.html;223723;200;True;
668;searchpage;requests;1598066855.3398802;-1.2904517650604248;https://www.jobindex.dk/jobsoegning?lang=da?page=651.html;https://www.jobindex.dk/jobsoegning?lang=da?page=651.html;223722;200;True;
669;searchpage;requests;1598066857.2533228;-1.2584364414215088;https://www.jobindex.dk/jobsoegning?lang=da?page=652.html;https://www.jobindex.dk/jobsoegning?lang=da?page=652.html;223722;200;True;
670;searchpage;requests;1598066859.1277406;-1.4013686180114746;https://www.jobindex.dk/jobsoegning?lang=da?page=653.html;https://www.jobindex.dk/jobsoegning?lang=da?page=653.html;223723;200;True;
671;searchpage;requests;1598066861.211104;-0.8419444561004639;https://www.jobindex.dk/jobsoegning?lang=da?page=654.html;https://www.jobindex.dk/jobsoegning?lang=da?page=654.html;223722;200;True;
672;searchpage;requests;1598066862.6851213;-0.9779133796691895;https://www.jobindex.dk/jobsoegning?lang=da?page=655.html;https://www.jobindex.dk/jobsoegning?lang=da?page=655.html;223723;200;True;
673;searchpage;requests;1598066864.2749863;-1.1457548141479492;https://www.jobindex.dk/jobsoegning?lang=da?page=656.html;https://www.jobindex.dk/jobsoegning?lang=da?page=656.html;223723;200;True;
674;searchpage;requests;1598066866.015754;-1.0067410469055176;https://www.jobindex.dk/jobsoegning?lang=da?page=657.html;https://www.jobindex.dk/jobsoegning?lang=da?page=657.html;223722;200;True;
675;searchpage;requests;1598066867.6225398;-1.9964056015014648;https://www.jobindex.dk/jobsoegning?lang=da?page=658.html;https://www.jobindex.dk/jobsoegning?lang=da?page=658.html;223722;200;True;
676;searchpage;requests;1598066870.3870869;-2.2920243740081787;https://www.jobindex.dk/jobsoegning?lang=da?page=659.html;https://www.jobindex.dk/jobsoegning?lang=da?page=659.html;223722;200;True;
677;searchpage;requests;1598066873.3823695;-1.2782795429229736;https://www.jobindex.dk/jobsoegning?lang=da?page=660.html;https://www.jobindex.dk/jobsoegning?lang=da?page=660.html;223722;200;True;
678;searchpage;requests;1598066875.2556722;-1.3103010654449463;https://www.jobindex.dk/jobsoegning?lang=da?page=661.html;https://www.jobindex.dk/jobsoegning?lang=da?page=661.html;223722;200;True;
679;searchpage;requests;1598066877.2250736;-1.3066141605377197;https://www.jobindex.dk/jobsoegning?lang=da?page=662.html;https://www.jobindex.dk/jobsoegning?lang=da?page=662.html;223722;200;True;
680;searchpage;requests;1598066879.1507564;-1.3143935203552246;https://www.jobindex.dk/jobsoegning?lang=da?page=663.html;https://www.jobindex.dk/jobsoegning?lang=da?page=663.html;223723;200;True;
681;searchpage;requests;1598066881.0721505;-0.6711101531982422;https://www.jobindex.dk/jobsoegning?lang=da?page=664.html;https://www.jobindex.dk/jobsoegning?lang=da?page=664.html;223722;200;True;
682;searchpage;requests;1598066882.443164;-0.7150850296020508;https://www.jobindex.dk/jobsoegning?lang=da?page=665.html;https://www.jobindex.dk/jobsoegning?lang=da?page=665.html;223723;200;True;
683;searchpage;requests;1598066883.7732325;-1.6459929943084717;https://www.jobindex.dk/jobsoegning?lang=da?page=666.html;https://www.jobindex.dk/jobsoegning?lang=da?page=666.html;223723;200;True;
684;searchpage;requests;1598066886.0111783;-0.8299567699432373;https://www.jobindex.dk/jobsoegning?lang=da?page=667.html;https://www.jobindex.dk/jobsoegning?lang=da?page=667.html;223722;200;True;
685;searchpage;requests;1598066887.5721605;-0.8111002445220947;https://www.jobindex.dk/jobsoegning?lang=da?page=668.html;https://www.jobindex.dk/jobsoegning?lang=da?page=668.html;223722;200;True;
686;searchpage;requests;1598066888.9832137;-1.0696344375610352;https://www.jobindex.dk/jobsoegning?lang=da?page=669.html;https://www.jobindex.dk/jobsoegning?lang=da?page=669.html;223722;200;True;
687;searchpage;requests;1598067724.6723084;-12.48349666595459;https://www.jobindex.dk/jobsoegning?lang=da?page=1.html;;0;;False;('Connection aborted.', OSError("(10054, 'WSAECONNRESET')"))
688;searchpage;requests;1598067737.6560552;-2.5307505130767822;https://www.jobindex.dk/jobsoegning?lang=da?page=1.html;https://www.jobindex.dk/jobsoegning?lang=da?page=1.html;223718;200;True;
689;searchpage;requests;1598067741.0049882;-1.5213706493377686;https://www.jobindex.dk/jobsoegning?lang=da?page=2.html;https://www.jobindex.dk/jobsoegning?lang=da?page=2.html;223718;200;True;
690;searchpage;requests;1598067743.1458793;-1.0749475955963135;https://www.jobindex.dk/jobsoegning?lang=da?page=3.html;https://www.jobindex.dk/jobsoegning?lang=da?page=3.html;223718;200;True;
691;searchpage;requests;1598067744.8353806;-1.0749285221099854;https://www.jobindex.dk/jobsoegning?lang=da?page=4.html;https://www.jobindex.dk/jobsoegning?lang=da?page=4.html;223718;200;True;
692;searchpage;requests;1598067746.529828;-0.8066668510437012;https://www.jobindex.dk/jobsoegning?lang=da?page=5.html;https://www.jobindex.dk/jobsoegning?lang=da?page=5.html;223718;200;True;
693;searchpage;requests;1598067748.0396118;-1.0392239093780518;https://www.jobindex.dk/jobsoegning?lang=da?page=6.html;https://www.jobindex.dk/jobsoegning?lang=da?page=6.html;223718;200;True;
694;searchpage;requests;1598067749.7171593;-1.1040136814117432;https://www.jobindex.dk/jobsoegning?lang=da?page=7.html;https://www.jobindex.dk/jobsoegning?lang=da?page=7.html;223718;200;True;
695;searchpage;requests;1598067751.4834046;-1.225719928741455;https://www.jobindex.dk/jobsoegning?lang=da?page=8.html;https://www.jobindex.dk/jobsoegning?lang=da?page=8.html;223718;200;True;
696;searchpage;requests;1598067753.3554304;-0.8227677345275879;https://www.jobindex.dk/jobsoegning?lang=da?page=9.html;https://www.jobindex.dk/jobsoegning?lang=da?page=9.html;223718;200;True;
697;searchpage;requests;1598067754.8145356;-1.376279354095459;https://www.jobindex.dk/jobsoegning?lang=da?page=10.html;https://www.jobindex.dk/jobsoegning?lang=da?page=10.html;223720;200;True;
698;searchpage;requests;1598067756.898964;-1.4760527610778809;https://www.jobindex.dk/jobsoegning?lang=da?page=11.html;https://www.jobindex.dk/jobsoegning?lang=da?page=11.html;223721;200;True;
699;searchpage;requests;1598067759.046221;-1.3812646865844727;https://www.jobindex.dk/jobsoegning?lang=da?page=12.html;https://www.jobindex.dk/jobsoegning?lang=da?page=12.html;223720;200;True;
700;searchpage;requests;1598067761.055805;-1.2805755138397217;https://www.jobindex.dk/jobsoegning?lang=da?page=13.html;https://www.jobindex.dk/jobsoegning?lang=da?page=13.html;223720;200;True;
701;searchpage;requests;1598067762.9916697;-1.3444054126739502;https://www.jobindex.dk/jobsoegning?lang=da?page=14.html;https://www.jobindex.dk/jobsoegning?lang=da?page=14.html;223720;200;True;
702;searchpage;requests;1598067764.998265;-1.2506859302520752;https://www.jobindex.dk/jobsoegning?lang=da?page=15.html;https://www.jobindex.dk/jobsoegning?lang=da?page=15.html;223720;200;True;
703;searchpage;requests;1598067766.9799645;-1.5987248420715332;https://www.jobindex.dk/jobsoegning?lang=da?page=16.html;https://www.jobindex.dk/jobsoegning?lang=da?page=16.html;223720;200;True;
704;searchpage;requests;1598067769.2349675;-0.9444420337677002;https://www.jobindex.dk/jobsoegning?lang=da?page=17.html;https://www.jobindex.dk/jobsoegning?lang=da?page=17.html;223720;200;True;
705;searchpage;requests;1598067770.8177347;-1.1708364486694336;https://www.jobindex.dk/jobsoegning?lang=da?page=18.html;https://www.jobindex.dk/jobsoegning?lang=da?page=18.html;223720;200;True;
706;searchpage;requests;1598067772.7565498;-0.9045476913452148;https://www.jobindex.dk/jobsoegning?lang=da?page=19.html;https://www.jobindex.dk/jobsoegning?lang=da?page=19.html;223721;200;True;
707;searchpage;requests;1598067869.2291555;-1.5769896507263184;https://www.jobindex.dk/jobsoegning?lang=da?page=1.html;https://www.jobindex.dk/jobsoegning?lang=da?page=1.html;223718;200;True;
708;searchpage;requests;1598067958.9215417;-1.6291046142578125;https://www.jobindex.dk/jobsoegning?lang=da?page=1.html;https://www.jobindex.dk/jobsoegning?lang=da?page=1.html;223719;200;True;
709;searchpage;requests;1598068034.0359898;-1.7649412155151367;https://www.jobindex.dk/jobsoegning?lang=da?page=1.html;https://www.jobindex.dk/jobsoegning?lang=da?page=1.html;223718;200;True;
710;searchpage;requests;1598068076.2963119;-1.0674545764923096;https://www.jobindex.dk/jobsoegning?lang=da?page=1.html;https://www.jobindex.dk/jobsoegning?lang=da?page=1.html;223719;200;True;
711;searchpage;requests;1598068119.3469257;-0.9764504432678223;https://www.jobindex.dk/jobsoegning?lang=da?page=1.html;https://www.jobindex.dk/jobsoegning?lang=da?page=1.html;223718;200;True;
712;searchpage;requests;1598068120.9377332;-1.4311745166778564;https://www.jobindex.dk/jobsoegning?lang=da?page=2.html;https://www.jobindex.dk/jobsoegning?lang=da?page=2.html;223718;200;True;
713;searchpage;requests;1598068248.7374659;-1.8195929527282715;https://www.jobindex.dk/jobsoegning?lang=da?page=1.html;https://www.jobindex.dk/jobsoegning?lang=da?page=1.html;223718;200;True;
714;searchpage;requests;1598068251.240339;-1.430058479309082;https://www.jobindex.dk/jobsoegning?lang=da?page=2.html;https://www.jobindex.dk/jobsoegning?lang=da?page=2.html;223718;200;True;
8;searchpage;requests;1598071511.3970318;-1.558830976486206;https://www.jobindex.dk/jobsoegning?lang=da?page=1.html;https://www.jobindex.dk/jobsoegning?lang=da?page=1.html;223718;200;True;
9;searchpage;requests;1598071513.6762302;-1.4253854751586914;https://www.jobindex.dk/jobsoegning?lang=da?page=2.html;https://www.jobindex.dk/jobsoegning?lang=da?page=2.html;223718;200;True;
10;searchpage;requests;1598071516.0401042;-1.5079660415649414;https://www.jobindex.dk/jobsoegning?lang=da?page=3.html;https://www.jobindex.dk/jobsoegning?lang=da?page=3.html;223718;200;True;
11;searchpage;requests;1598071518.2324328;-1.0552208423614502;https://www.jobindex.dk/jobsoegning?lang=da?page=4.html;https://www.jobindex.dk/jobsoegning?lang=da?page=4.html;223718;200;True;
12;searchpage;requests;1598071520.0157027;-1.8920190334320068;https://www.jobindex.dk/jobsoegning?lang=da?page=5.html;https://www.jobindex.dk/jobsoegning?lang=da?page=5.html;223718;200;True;
13;searchpage;requests;1598071522.6369047;-1.0061769485473633;https://www.jobindex.dk/jobsoegning?lang=da?page=6.html;https://www.jobindex.dk/jobsoegning?lang=da?page=6.html;223718;200;True;
14;searchpage;requests;1598071524.4261239;-1.801048755645752;https://www.jobindex.dk/jobsoegning?lang=da?page=7.html;https://www.jobindex.dk/jobsoegning?lang=da?page=7.html;223718;200;True;
15;searchpage;requests;1598071526.9613488;-1.5866179466247559;https://www.jobindex.dk/jobsoegning?lang=da?page=8.html;https://www.jobindex.dk/jobsoegning?lang=da?page=8.html;223718;200;True;
16;searchpage;requests;1598071529.2730248;-1.3055119514465332;https://www.jobindex.dk/jobsoegning?lang=da?page=9.html;https://www.jobindex.dk/jobsoegning?lang=da?page=9.html;223718;200;True;
17;searchpage;requests;1598071531.273812;-1.347259759902954;https://www.jobindex.dk/jobsoegning?lang=da?page=10.html;https://www.jobindex.dk/jobsoegning?lang=da?page=10.html;223720;200;True;
18;searchpage;requests;1598071533.3752165;-1.3831427097320557;https://www.jobindex.dk/jobsoegning?lang=da?page=11.html;https://www.jobindex.dk/jobsoegning?lang=da?page=11.html;223720;200;True;
19;searchpage;requests;1598071535.454497;-1.565814733505249;https://www.jobindex.dk/jobsoegning?lang=da?page=12.html;https://www.jobindex.dk/jobsoegning?lang=da?page=12.html;223720;200;True;
20;searchpage;requests;1598071537.7435505;-2.3724794387817383;https://www.jobindex.dk/jobsoegning?lang=da?page=13.html;https://www.jobindex.dk/jobsoegning?lang=da?page=13.html;223721;200;True;
21;searchpage;requests;1598071541.0906067;-1.406059741973877;https://www.jobindex.dk/jobsoegning?lang=da?page=14.html;https://www.jobindex.dk/jobsoegning?lang=da?page=14.html;223720;200;True;
22;searchpage;requests;1598071543.3295765;-1.4400091171264648;https://www.jobindex.dk/jobsoegning?lang=da?page=15.html;https://www.jobindex.dk/jobsoegning?lang=da?page=15.html;223721;200;True;
23;searchpage;requests;1598071545.7161965;-1.0600254535675049;https://www.jobindex.dk/jobsoegning?lang=da?page=16.html;https://www.jobindex.dk/jobsoegning?lang=da?page=16.html;223721;200;True;
24;searchpage;requests;1598071547.5054064;-1.6945574283599854;https://www.jobindex.dk/jobsoegning?lang=da?page=17.html;https://www.jobindex.dk/jobsoegning?lang=da?page=17.html;223721;200;True;
25;searchpage;requests;1598071549.935308;-1.397144079208374;https://www.jobindex.dk/jobsoegning?lang=da?page=18.html;https://www.jobindex.dk/jobsoegning?lang=da?page=18.html;223721;200;True;
26;searchpage;requests;1598071552.0666094;-1.3801867961883545;https://www.jobindex.dk/jobsoegning?lang=da?page=19.html;https://www.jobindex.dk/jobsoegning?lang=da?page=19.html;223720;200;True;
27;searchpage;requests;1598071554.4212043;-1.2257106304168701;https://www.jobindex.dk/jobsoegning?lang=da?page=20.html;https://www.jobindex.dk/jobsoegning?lang=da?page=20.html;223720;200;True;
28;searchpage;requests;1598071556.3800926;-0.9573020935058594;https://www.jobindex.dk/jobsoegning?lang=da?page=21.html;https://www.jobindex.dk/jobsoegning?lang=da?page=21.html;223720;200;True;
29;searchpage;requests;1598071558.061588;-1.4529845714569092;https://www.jobindex.dk/jobsoegning?lang=da?page=22.html;https://www.jobindex.dk/jobsoegning?lang=da?page=22.html;223720;200;True;
30;searchpage;requests;1598071560.240771;-1.4230551719665527;https://www.jobindex.dk/jobsoegning?lang=da?page=23.html;https://www.jobindex.dk/jobsoegning?lang=da?page=23.html;223720;200;True;
31;searchpage;requests;1598071562.540607;-1.2894251346588135;https://www.jobindex.dk/jobsoegning?lang=da?page=24.html;https://www.jobindex.dk/jobsoegning?lang=da?page=24.html;223720;200;True;
32;searchpage;requests;1598071564.6021097;-1.1398539543151855;https://www.jobindex.dk/jobsoegning?lang=da?page=25.html;https://www.jobindex.dk/jobsoegning?lang=da?page=25.html;223721;200;True;
33;searchpage;requests;1598071566.4869323;-1.382356882095337;https://www.jobindex.dk/jobsoegning?lang=da?page=26.html;https://www.jobindex.dk/jobsoegning?lang=da?page=26.html;223720;200;True;
34;searchpage;requests;1598071568.5635061;-1.147799015045166;https://www.jobindex.dk/jobsoegning?lang=da?page=27.html;https://www.jobindex.dk/jobsoegning?lang=da?page=27.html;223720;200;True;
35;searchpage;requests;1598071570.4583056;-1.4321720600128174;https://www.jobindex.dk/jobsoegning?lang=da?page=28.html;https://www.jobindex.dk/jobsoegning?lang=da?page=28.html;223720;200;True;
36;searchpage;requests;1598071572.7092867;-1.343409776687622;https://www.jobindex.dk/jobsoegning?lang=da?page=29.html;https://www.jobindex.dk/jobsoegning?lang=da?page=29.html;223720;200;True;
37;searchpage;requests;1598071574.7518244;-1.407238245010376;https://www.jobindex.dk/jobsoegning?lang=da?page=30.html;https://www.jobindex.dk/jobsoegning?lang=da?page=30.html;223720;200;True;
38;searchpage;requests;1598071576.8552458;-1.1199607849121094;https://www.jobindex.dk/jobsoegning?lang=da?page=31.html;https://www.jobindex.dk/jobsoegning?lang=da?page=31.html;223720;200;True;
39;searchpage;requests;1598071578.661511;-1.4609549045562744;https://www.jobindex.dk/jobsoegning?lang=da?page=32.html;https://www.jobindex.dk/jobsoegning?lang=da?page=32.html;223720;200;True;
40;searchpage;requests;1598071580.856641;-1.3941302299499512;https://www.jobindex.dk/jobsoegning?lang=da?page=33.html;https://www.jobindex.dk/jobsoegning?lang=da?page=33.html;223720;200;True;
41;searchpage;requests;1598071583.0457942;-1.3253073692321777;https://www.jobindex.dk/jobsoegning?lang=da?page=34.html;https://www.jobindex.dk/jobsoegning?lang=da?page=34.html;223720;200;True;
42;searchpage;requests;1598071585.2421227;-1.3682935237884521;https://www.jobindex.dk/jobsoegning?lang=da?page=35.html;https://www.jobindex.dk/jobsoegning?lang=da?page=35.html;223721;200;True;
43;searchpage;requests;1598071587.2936778;-1.3832533359527588;https://www.jobindex.dk/jobsoegning?lang=da?page=36.html;https://www.jobindex.dk/jobsoegning?lang=da?page=36.html;223721;200;True;
44;searchpage;requests;1598071589.3482943;-1.2664587497711182;https://www.jobindex.dk/jobsoegning?lang=da?page=37.html;https://www.jobindex.dk/jobsoegning?lang=da?page=37.html;223720;200;True;
45;searchpage;requests;1598071591.4445808;-1.296485185623169;https://www.jobindex.dk/jobsoegning?lang=da?page=38.html;https://www.jobindex.dk/jobsoegning?lang=da?page=38.html;223721;200;True;
46;searchpage;requests;1598071593.476224;-1.4081099033355713;https://www.jobindex.dk/jobsoegning?lang=da?page=39.html;https://www.jobindex.dk/jobsoegning?lang=da?page=39.html;223720;200;True;
47;searchpage;requests;1598071595.6158078;-1.3352556228637695;https://www.jobindex.dk/jobsoegning?lang=da?page=40.html;https://www.jobindex.dk/jobsoegning?lang=da?page=40.html;223720;200;True;
48;searchpage;requests;1598071597.6224425;-1.4449958801269531;https://www.jobindex.dk/jobsoegning?lang=da?page=41.html;https://www.jobindex.dk/jobsoegning?lang=da?page=41.html;223721;200;True;
49;searchpage;requests;1598071599.8634124;-1.1996629238128662;https://www.jobindex.dk/jobsoegning?lang=da?page=42.html;https://www.jobindex.dk/jobsoegning?lang=da?page=42.html;223721;200;True;
50;searchpage;requests;1598071601.797238;-1.270482063293457;https://www.jobindex.dk/jobsoegning?lang=da?page=43.html;https://www.jobindex.dk/jobsoegning?lang=da?page=43.html;223721;200;True;
51;searchpage;requests;1598071603.841636;-1.3225092887878418;https://www.jobindex.dk/jobsoegning?lang=da?page=44.html;https://www.jobindex.dk/jobsoegning?lang=da?page=44.html;223720;200;True;
52;searchpage;requests;1598071605.8773196;-1.4460585117340088;https://www.jobindex.dk/jobsoegning?lang=da?page=45.html;https://www.jobindex.dk/jobsoegning?lang=da?page=45.html;223721;200;True;
53;searchpage;requests;1598071608.0435414;-1.2236320972442627;https://www.jobindex.dk/jobsoegning?lang=da?page=46.html;https://www.jobindex.dk/jobsoegning?lang=da?page=46.html;223720;200;True;
54;searchpage;requests;1598071610.060342;-1.2475745677947998;https://www.jobindex.dk/jobsoegning?lang=da?page=47.html;https://www.jobindex.dk/jobsoegning?lang=da?page=47.html;223720;200;True;
55;searchpage;requests;1598071612.0151718;-1.358217477798462;https://www.jobindex.dk/jobsoegning?lang=da?page=48.html;https://www.jobindex.dk/jobsoegning?lang=da?page=48.html;223720;200;True;
56;searchpage;requests;1598071614.354767;-1.165881872177124;https://www.jobindex.dk/jobsoegning?lang=da?page=49.html;https://www.jobindex.dk/jobsoegning?lang=da?page=49.html;223720;200;True;
57;searchpage;requests;1598071616.220908;-1.0879566669464111;https://www.jobindex.dk/jobsoegning?lang=da?page=50.html;https://www.jobindex.dk/jobsoegning?lang=da?page=50.html;223720;200;True;
58;searchpage;requests;1598071618.0910184;-1.1299769878387451;https://www.jobindex.dk/jobsoegning?lang=da?page=51.html;https://www.jobindex.dk/jobsoegning?lang=da?page=51.html;223720;200;True;
59;searchpage;requests;1598071619.9201257;-1.0242280960083008;https://www.jobindex.dk/jobsoegning?lang=da?page=52.html;https://www.jobindex.dk/jobsoegning?lang=da?page=52.html;223720;200;True;
60;searchpage;requests;1598071621.6145606;-1.1210031509399414;https://www.jobindex.dk/jobsoegning?lang=da?page=53.html;https://www.jobindex.dk/jobsoegning?lang=da?page=53.html;223720;200;True;
61;searchpage;requests;1598071623.395831;-1.1897850036621094;https://www.jobindex.dk/jobsoegning?lang=da?page=54.html;https://www.jobindex.dk/jobsoegning?lang=da?page=54.html;223720;200;True;
62;searchpage;requests;1598071625.2658298;-1.127166509628296;https://www.jobindex.dk/jobsoegning?lang=da?page=55.html;https://www.jobindex.dk/jobsoegning?lang=da?page=55.html;223720;200;True;
63;searchpage;requests;1598071627.3056884;-1.3851726055145264;https://www.jobindex.dk/jobsoegning?lang=da?page=56.html;https://www.jobindex.dk/jobsoegning?lang=da?page=56.html;223720;200;True;
64;searchpage;requests;1598071629.427887;-1.3154737949371338;https://www.jobindex.dk/jobsoegning?lang=da?page=57.html;https://www.jobindex.dk/jobsoegning?lang=da?page=57.html;223720;200;True;
65;searchpage;requests;1598071631.4277647;-1.3594121932983398;https://www.jobindex.dk/jobsoegning?lang=da?page=58.html;https://www.jobindex.dk/jobsoegning?lang=da?page=58.html;223720;200;True;
66;searchpage;requests;1598071633.645019;-1.2245895862579346;https://www.jobindex.dk/jobsoegning?lang=da?page=59.html;https://www.jobindex.dk/jobsoegning?lang=da?page=59.html;223720;200;True;
67;searchpage;requests;1598071635.6227279;-1.314598560333252;https://www.jobindex.dk/jobsoegning?lang=da?page=60.html;https://www.jobindex.dk/jobsoegning?lang=da?page=60.html;223720;200;True;
68;searchpage;requests;1598071637.8071764;-1.1411516666412354;https://www.jobindex.dk/jobsoegning?lang=da?page=61.html;https://www.jobindex.dk/jobsoegning?lang=da?page=61.html;223720;200;True;
69;searchpage;requests;1598071639.6615853;-1.7721357345581055;https://www.jobindex.dk/jobsoegning?lang=da?page=62.html;https://www.jobindex.dk/jobsoegning?lang=da?page=62.html;223721;200;True;
70;searchpage;requests;1598071642.1239607;-1.0889537334442139;https://www.jobindex.dk/jobsoegning?lang=da?page=63.html;https://www.jobindex.dk/jobsoegning?lang=da?page=63.html;223720;200;True;
71;searchpage;requests;1598071643.9100528;-1.922067642211914;https://www.jobindex.dk/jobsoegning?lang=da?page=64.html;https://www.jobindex.dk/jobsoegning?lang=da?page=64.html;223720;200;True;
72;searchpage;requests;1598071646.651977;-0.6731505393981934;https://www.jobindex.dk/jobsoegning?lang=da?page=65.html;https://www.jobindex.dk/jobsoegning?lang=da?page=65.html;223720;200;True;
73;searchpage;requests;1598071648.065359;-0.7911086082458496;https://www.jobindex.dk/jobsoegning?lang=da?page=66.html;https://www.jobindex.dk/jobsoegning?lang=da?page=66.html;223720;200;True;
74;searchpage;requests;1598071649.5396862;-0.7090544700622559;https://www.jobindex.dk/jobsoegning?lang=da?page=67.html;https://www.jobindex.dk/jobsoegning?lang=da?page=67.html;223720;200;True;
75;searchpage;requests;1598071650.9119744;-1.2735912799835205;https://www.jobindex.dk/jobsoegning?lang=da?page=68.html;https://www.jobindex.dk/jobsoegning?lang=da?page=68.html;223720;200;True;
76;searchpage;requests;1598071653.0124836;-1.2447257041931152;https://www.jobindex.dk/jobsoegning?lang=da?page=69.html;https://www.jobindex.dk/jobsoegning?lang=da?page=69.html;223721;200;True;
77;searchpage;requests;1598071654.9894207;-1.507798433303833;https://www.jobindex.dk/jobsoegning?lang=da?page=70.html;https://www.jobindex.dk/jobsoegning?lang=da?page=70.html;223720;200;True;
78;searchpage;requests;1598071657.1913614;-2.1323559284210205;https://www.jobindex.dk/jobsoegning?lang=da?page=71.html;https://www.jobindex.dk/jobsoegning?lang=da?page=71.html;223720;200;True;
79;searchpage;requests;1598071660.004874;-1.3813254833221436;https://www.jobindex.dk/jobsoegning?lang=da?page=72.html;https://www.jobindex.dk/jobsoegning?lang=da?page=72.html;223720;200;True;
80;searchpage;requests;1598071662.1981094;-1.4153342247009277;https://www.jobindex.dk/jobsoegning?lang=da?page=73.html;https://www.jobindex.dk/jobsoegning?lang=da?page=73.html;223720;200;True;
81;searchpage;requests;1598071664.2847757;-1.4041190147399902;https://www.jobindex.dk/jobsoegning?lang=da?page=74.html;https://www.jobindex.dk/jobsoegning?lang=da?page=74.html;223720;200;True;
82;searchpage;requests;1598071666.4380283;-1.37019944190979;https://www.jobindex.dk/jobsoegning?lang=da?page=75.html;https://www.jobindex.dk/jobsoegning?lang=da?page=75.html;223720;200;True;
83;searchpage;requests;1598071668.5155137;-1.5955560207366943;https://www.jobindex.dk/jobsoegning?lang=da?page=76.html;https://www.jobindex.dk/jobsoegning?lang=da?page=76.html;223720;200;True;
84;searchpage;requests;1598071670.9479642;-1.1258552074432373;https://www.jobindex.dk/jobsoegning?lang=da?page=77.html;https://www.jobindex.dk/jobsoegning?lang=da?page=77.html;223720;200;True;
85;searchpage;requests;1598071672.834145;-1.4769184589385986;https://www.jobindex.dk/jobsoegning?lang=da?page=78.html;https://www.jobindex.dk/jobsoegning?lang=da?page=78.html;223720;200;True;
86;searchpage;requests;1598071675.187858;-1.2877461910247803;https://www.jobindex.dk/jobsoegning?lang=da?page=79.html;https://www.jobindex.dk/jobsoegning?lang=da?page=79.html;223721;200;True;
87;searchpage;requests;1598071677.1800497;-2.1560580730438232;https://www.jobindex.dk/jobsoegning?lang=da?page=80.html;https://www.jobindex.dk/jobsoegning?lang=da?page=80.html;223720;200;True;
