331300,5,Regnskabsarbejde,Accountant Bankbogholder Bogholder Debitorbogholder Finansbogholder Godskasserer Havnekasserer Hovedbogholder Hovedkasserer Kreditforeningskasserer Kreditorbogholder Løn og personalechef Lønningschef Lånesagsbogholder Regnskabsfuldmægtig Regnskabsfører Revisor - ej reg./statsaut. Revisorassistent Regnskabsarbejde
3314,4,Arbejde med statistik og matematik,
331400,5,Arbejde med statistik og matematik,Arbejde med statistik og matematik
3315,4,Vurderings- og takseringsarbejde,
331500,5,Vurderings- og takseringsarbejde,Arbejdsskadekonsulent Auktionarius Brandkonsulent Cheftaksator Havariassistent Skadekonsulent Taksator Taksatorkonsulent Vurderingsinspektør Vurderingskonsulent Vurderingsmand Vurderings- og takseringsarbejde
332,3,Agent- og mæglerarbejde inden for salg og indkøb,
3321,4,Forsikringsarbejde,
332110,5,Forsikringssalgsarbejde med egen kundeportefølje,Assurandør Erhvervsassurandør Forsikringsagent Forsikringskonsulent Forsikringsmægler Pensionsmedarbejder (egen portefølje) Sales Executive (forsikring) Forsikringssalgsarbejde med egen kundeportefølje
332120,5,Forsikringssalgsarbejde uden egen kundeportefølje,Forsikringsagent Forsikringskonsulent Forsikringsmægler Pensionsmedarbejder (uden portefølje) Tegningsmedarbejder (forsikring) Forsikringssalgsarbejde uden egen kundeportefølje
332130,5,Forsikringsteknisk vurdering,Forsikringskonsulent Kundeservicemedarbejder (forsikringsteknik) Underwriter Forsikringsteknisk vurdering
3322,4,Salgsarbejde (agenter),
332200,5,Salgsarbejde (agenter),Account Manager Annonceagent Annoncekonsulent Detailkonsulent Distriktsforhandler Distriktsrepræsentant Distriktssælger Eksportagent Eksportsælger Forlagsrepræsentant Handelsagent Handelsrejsende IT-salgskonsulent Kolportør - bogsælger Marketingassistent Marketingkoordinator Marketingplanlægger Marketingskoordinator Møbelagent - engrossalg Områdekonsulent PR medarbejder PR-assistent Promotionassistent Regionskonsulent Regionssælger Reklamesælger Rengøringskonsulent Repræsentant Salespromotor Salgsagent Salgsdisponent Salgskonsulent Salgsrepræsentant Salgssupporter Varekonsulent Salgsarbejde (agenter)
3323,4,Indkøbsarbejde (agenter),
332300,5,Indkøbsarbejde (agenter),Bildisponent Butiksdisponent Chefdisponent Disponent Fiskeopkøber Grøntchef Grøntdisponent Importagent Importassistent Indkøber Indkøbsagent Indkøbsdisponent Indkøbsfuldmægtig Indkøbskonsulent Indkøbsplanlægger Lagerindkøber Logistikkoordinator Logistikleder Materieldisponent Områdedisponent Opkøber Proviantinspektør Proviantmester Reservedelsdisponent Slagteridisponent Vindisponent Vinindkøber Indkøbsarbejde (agenter)
3324,4,Erhvervsmæglerarbejde,
332400,5,Erhvervsmæglerarbejde,Bådmægler Erhvervsmægler Kommissionær Mægler Mæglerassistent Statsaut. varemægler Varemægler Yachtmægler Erhvervsmæglerarbejde
333,3,Arbejde inden for forretningsservice,
3331,4,Speditørarbejde,
333110,5,Speditørarbejde vedr. land- og lufttransport,Airbroker Bilklarerer Flyklarerer Flymægler Luftfragtspeditør Speditør - land- og lufttransport Speditørarbejde vedr. land- og lufttransport
333120,5,Speditørarbejde vedr. skibsfart,Fragtagent - maritim Fragtassistent - maritim Fragtbestyrer - maritim Fragtchef - maritim Fragtdisponent - maritim Fragtkonsulent - maritim Klarerer - maritim Klareringschef - maritim Liniechef Shippingagent Shippingchef Shippingdisponent Shippingkonsulent Shippingleder Skibsagent Skibsbefragter Speditionschef - maritim Speditionsdisponent - maritim Speditionsleder - maritim Speditør - maritim Transportagent - maritim Speditørarbejde vedr. skibsfart
333190,5,Speditørarbejde i øvrigt,Speditørarbejde i øvrigt
3332,4,Konference- og eventplanlægning,
333200,5,Konference- og eventplanlægning,Konference- og eventplanlægning
3333,4,Jobformidling,
333300,5,Jobformidling,AF konsulent A-Kasse konsulent Arbejdsformidler Arbejdsformidlingskonsulent Jobformidling
3334,4,Ejendomsmægler- og ejendomsadministratorarbejde,
333410,5,Ejendomsmæglerarbejde,Ejendomsmægler Ejendomsmæglerassistent Statsaut. ejendomsmægler Valuar Ejendomsmæglerarbejde
333420,5,Ejendomshandlerarbejde,Ejendomshandler Timesharesælger Ejendomshandlerarbejde
333430,5,Ejendomsadministratorarbejde,Ejendomsadministrator Ejendomsadministratorarbejde
3339,4,Andet arbejde inden for forretningsservice,
333900,5,Andet arbejde inden for forretningsservice,Agent - sport og kunst Reklameassistent Reklamekonsulent Reklamekoordinator Reklamerådgiver Reklametekniker Sportsagent Andet arbejde inden for forretningsservice
334,3,Administrativt sekretærarbejde,
3342,4,Advokatsekretærarbejde,
334200,5,Advokatsekretærarbejde,Advokatsekretær Advokatsekretærarbejde
3343,4,Chef- og direktionssekretærarbejde,
334310,5,Chef- og direktionssekretærarbejde,Administrationssekretær Chefsekretær Direktionssekretær Kontorbestyrer Ledelsessekretær Personal Assistant Protokolsekretær Referent Chef- og direktionssekretærarbejde
334320,5,Oversættelse af korrespondance,Eksportkorrespondent Erhvervskorrespondent Erhvervssproglig korrespondent Filmtekster Korrespondent Teknisk oversætter Tekster TV-tekster Oversættelse af korrespondance
3344,4,Lægesekretærarbejde,
334400,5,Lægesekretærarbejde,Lægesekretærarbejde
335,3,Arbejde med forvaltning og udøvelse af lovgivning,
3351,4,Told- og grænsebetjentarbejde,
335100,5,Told- og grænsebetjentarbejde,Toldbetjent Tolder Toldfoged Toldgrænsebetjent Told- og grænsebetjentarbejde
3352,4,Administration af skatte- og afgiftslovgivning,
335200,5,Administration af skatte- og afgiftslovgivning,Ligningssekretær Skattekontrollør Toldassistent Toldfuldmægtig Toldfunktionær Toldinspektør Toldkonsulent Toldkontrollør Toldsekretær Administration af skatte- og afgiftslovgivning
3353,4,Formidling af offentlige ydelser,
335300,5,Formidling af offentlige ydelser,Bistandsrådgiver Socialformidler Socialforvalter Socialfuldmægtig Formidling af offentlige ydelser
3354,4,Udstedelse af pas kørekort o.l.,
335400,5,Udstedelse af pas kørekort o.l.,Udstedelse af pas kørekort o.l.
3355,4,Politimæssigt undersøgelsesarbejde,
335500,5,Politimæssigt undersøgelsesarbejde,Detektiv Kriminalinspektør Kriminalkommissær Politiinspektør Politikommissær Vicekriminalkommissær Vicepolitikommissær Politimæssigt undersøgelsesarbejde
3359,4,Andet arbejde med forvaltning og udøvelse af lovgivning,
335900,5,Andet arbejde med forvaltning og udøvelse af lovgivning,Brofoged Fiskeriassistent Fiskeriinspektør Fiskerikontrollør Foged Handelsinspektør Havnefoged Havneinspektør Havnemester Strandfoged Torvebetjent Torveinspektør Torvekontrollør Andet arbejde med forvaltning og udøvelse af lovgivning
34,2,Arbejde inden for jura samfundsvidenskab og kultur,
341,3,Arbejde inden for jura og samfundsforhold,
3411,4,Juridisk arbejde på mellemniveau,
341100,5,Juridisk arbejde på mellemniveau,Auditørassistent Fogedassistent Juridisk assistent Privatdetektiv Tingbogsregistrator Juridisk arbejde på mellemniveau
3412,4,Socialrådgivningsarbejde på mellemniveau,
341200,5,Socialrådgivningsarbejde på mellemniveau,AIDS konsulent Børneværnskonsulent Diakon Diakonisse Familiekonsulent Familieplejekonsulent Familierådgiver Familievejleder Misbrugskonsulent Omsorgskonsulent Socialassistent Socialkonsulent Tilsynsværge Ungdomsrådgiver Ældrekonsulent Social rådgivningsarbejde på mellemniveau
3413,4,Arbejde med tilknytning til religion på mellemniveau,
341300,5,Arbejde med tilknytning til religion på mellemniveau,Evangelist Kapellan Kordegn Kordegnassistent Missionsarbejder Missionær Officer i Frelsens Hær Ordensbroder Prædikant Scientolog Sømandsmissionær Arbejde med tilknytning til religion på mellemniveau
342,3,Arbejde med sport og fitness,
3421,4,Sportsudøvere,
342100,5,Sportsudøvere,Bokser Fodboldspiller Golfspiller Kontraktspiller Tennisspiller Sportsudøvere
3422,4,Træner- instruktør- og dommerarbejde inden for sport,
342200,5,Træner- instruktør- og dommerarbejde inden for sport,Berider Boksetræner Fodboldtræner Golfinstruktør Golftræner Gymnastikinstruktør Gymnastiklærer Håndboldtræner Idrætsinstruktør Idrætslærer Idrætstræner Ishockeytræner Judoinstruktør Karateinstruktør Ridelærer Skiinstruktør Skilærer Skøjtetræner Sportslærer Svømmeinstruktør Svømmelærer Svømmetræner Tennisinstruktør Træner Træner- instruktør- og dommerarbejde inden for sport
3423,4,Instruktørarbejde inden for fitness og beslægtede områder,
342300,5,Instruktørarbejde inden for fitness og beslægtede områder,Aerobicinstruktør Danseinstruktør Danselærer Fitnessinstruktør Instruktørarbejde inden for fitness og beslægtede områder
343,3,Arbejde inden for kunstneriske kulturelle og kulinariske områder,
3431,4,Fotografarbejde,
343100,5,Fotografarbejde,Fagfotograf Fotograf Fotografassistent Fotografmester Fotoreporter Fototekniker Pressefotograf Teknisk fotograf Fotografarbejde
3432,4,Indretningsarkitekt- og dekoratørarbejde,
343200,5,Indretningsarkitekt- og dekoratørarbejde,Blomsterbinder Blomsterdekoratør Boligarkitekt Boligdekoratør Boligkonsulent Boligmontør Dekorationsassistent Dekoratrice Dekoratør Dekoratørkonsulent Dekoratørmester Indendørsarkitekt Indretningsarkitekt Indretningsassistent Indretningskonsulent Interiørarkitekt Kransebinder Teaterdekoratør Teatermaler Udstillingsdekoratør Indretningsarkitekt- og dekoratørarbejde
3433,4,Galleri- museums- og biblioteksteknikerarbejde,
343300,5,Galleri- museums- og biblioteksteknikerarbejde,Konservator Galleri- museums- og biblioteksteknikerarbejde
3434,4,Køkkenchefarbejde,
343400,5,Køkkenchefarbejde,Bistroleder Cafebestyrer Cafeleder Cafeteriabestyrer Cafeterialeder Cafeteriechef Grillbestyrer Kantinebestyrer Kantinechef Kantineleder Køkkenbestyrer Køkkenchef Køkkenleder Køkkenmester Smørrebrødschef Køkkenchefarbejde
3435,4,Andet arbejde inden for kunstneriske kulturelle og kulinariske områder ,
343500,5,Andet arbejde inden for kunstneriske kulturelle og kulinariske områder,Artist Bugtaler Domptør Dressør Dyretæmmer Gøgler Illusionist Jonglør Klovn Mimiker Statist Stuntman Tryllekunstner Andet arbejde inden for kunstneriske kulturelle og kulinariske områder
35,2,Informations- og kommunikationsteknikerarbejde,
351,3,Driftsteknikerarbejde og brugersupportarbejde inden for informations- og kommunikationsteknologi,
3511,4,Driftsteknikerarbejde inden for informations- og kommunikationsteknologi,
351100,5,Driftsteknikerarbejde inden for informations- og kommunikationsteknologi,Driftsoperatør - IT Driftstekniker (IT) Driftsteknikerarbejde inden for informations- og kommunikationsteknologi
3512,4,Brugersupportarbejde inden for informations- og kommunikationsteknologi,
351200,5,Brugersupportarbejde inden for informations- og kommunikationsteknologi,Hotlinemedarbejder - IT IT-supporter assistent IT-supporter konsulent IT-supporter tekniker IT-supporter operatør IT-supporter installatør Brugersupportarbejde inden for informations- og kommunikationsteknologi
3513,4,Netværks- og systemteknikerarbejde inden for informations- og kommunikationsteknologi,
351300,5,Netværks- og systemteknikerarbejde inden for informations- og kommunikationsteknologi,IT-tekniker Konsoloperatør Netværksoperatør Netværkstekniker Systemoperatør - IT Netværks- og systemteknikerarbejde inden for informations- og kommunikationsteknologi
3514,4,Internetteknikerarbejde,
351400,5,Internetteknikerarbejde,Web tekniker Webmaster (IT) websupporter Internetteknikerarbejde
352,3,Teknikerarbejde inden for audiovisuelle medier og telekommunikation,
3521,4,Teknikerarbejde inden for audiovisuelle medier,
352100,5,Teknikerarbejde inden for audiovisuelle medier,Biografoperatør Caster Filmproduktionsleder Fjernsynstekniker Koncerttekniker Lysmester Medietekniker Produktionsleder - film/TV Programtekniker Radiofonitekniker Radioinspektør Radiooperatør Radiotelegrafist Regissør Regissørassistent Sceneassistent Scenemester Scenemesterassistent Scenetekniker Studieassistent Studietekniker Teatertekniker Teknisk koordinator (Teko) - Lys lyd og billede Tonetekniker TV tekniker TV-assistent Teknikerarbejde inden for audiovisuelle medier
3522,4,Teknikerarbejde inden for telekommunikation,
352200,5,Teknikerarbejde inden for telekommunikation,Antennetekniker Teleassistent Telefontekniker Telegrafist Teletekniker Teknikerarbejde inden for telekommunikation
4,1,Almindeligt kontor- og kundeservicearbejde,Almindeligt kontorarbejde og kundeservice vedr. pengetransaktioner reservationer o.l. Endvidere registreringsarbejde vedr. varelagre transport produktion udlån og telefonomstillingsarbejde.
41,2,Almindeligt kontor- og sekretærarbejde,
411,3,Almindeligt kontorarbejde,
4110,4,Almindeligt kontorarbejde,
411000,5,Almindeligt kontorarbejde,Assistent - kontor Kontorassistent Overassistent - kontor Almindeligt kontorarbejde
412,3,Almindeligt sekretærarbejde,
4120,4,Almindeligt sekretærarbejde,
412000,5,Almindeligt sekretærarbejde,Hospitalssekretær Privatsekretær Reklamesekretær Salgssekretær Sekretær Skolesekretær Sygeplejesekretær Almindeligt sekretærarbejde
413,3,Indtastningsarbejde,
4131,4,Tekstbehandlingsarbejde,
413100,5,Tekstbehandlingsarbejde,Stenograf Tekstbehandler Telegrafassistent Telexoperatør Tekstbehandlingsarbejde
4132,4,Dataregistreringsarbejde,
413200,5,Dataregistreringsarbejde,EDB-tastatør Faktureringsassistent Tasteassistent Tastedame Tasteleder Tasteoperatør Dataregistreringsarbejde
42,2,Kundeservice,
421,3,Kasserer- og inkassatorarbejde samt beslægtede funktioner,
4211,4,Kundebetjening og kassererarbejde i finansvirksomheder,
421100,5,Kundebetjening og kassererarbejde i finansvirksomheder,Bankassistent Bankfunktionær Bankkasserer Bankmedarbejder Kundemedarbejder - bank Sparekasseassistent Sparekassefuldmægtig Sparekassefunktionær Sparekassekasserer Kundebetjening og kassererarbejde i finansvirksomheder
4212,4,Bookmaker- og croupierarbejde samt beslægtede funktioner,
421200,5,Bookmaker- og croupierarbejde samt beslægtede funktioner ,Bankør Croupier Kollektrice Kollektør Lotterikollektør Bookmaker- og croupierarbejde samt beslægtede funktioner
4213,4,Pantelånerarbejde og beslægtede funktioner,
421300,5,Pantelånerarbejde og beslægtede funktioner ,Pantelåner Pantelånerarbejde og beslægtede funktioner
4214,4,Inkassatorarbejde og beslægtede funktioner,
421400,5,Inkassatorarbejde og beslægtede funktioner,Inkassator Inkassoassistent Opkræver Inkassatorarbejde og beslægtede funktioner
422,3,Kundeinformationsarbejde,
4221,4,Rejsebureauarbejde,
422100,5,Rejsebureauarbejde,Billetagent Bookingagent Bookingassistent Rejseagent Rejsebureauassistent Rejsebureauekspedient Rejsekonsulent Rejsekoordinator Rejserådgiver Travel Agent Travel konsulent Travel Manager Turistkonsulent Turistsekretær Rejsebureauarbejde
4222,4,Informationsarbejde på kundekontaktcentre,
422200,5,Informationsarbejde på kundekontaktcentre,Callcentermedarbejder Informationsmedarbejder Informationsarbejde på kundekontaktcentre
4223,4,Telefonomstillingsarbejde,
422300,5,Telefonomstillingsarbejde,Omstillingsdame Telefonist Telefonoperatør Telefonpasser Telefonvagt Telefonomstillingsarbejde
4224,4,Hotelreceptionistarbejde,
422400,5,Hotelreceptionistarbejde,Chefportier Dørportier Hotelportier Natportier Portier Portierassistent Hotelreceptionistarbejde
4225,4,Oplysnings- og forespørgselsarbejde,
422500,5,Oplysnings- og forespørgselsarbejde,Informationsassistent Informationssekretær Oplysnings- og forespørgselsarbejde
4226,4,Almindeligt receptionistarbejde ekskl. hotelreceptionistarbejde,
422600,5,Almindeligt receptionistarbejde ekskl. hotelreceptionistarbejde,Klinikassistent Klinikmedhjælper Kliniksekretær Optikerassistent Optikersekretær Receptionist Tandlægesekretær Almindeligt receptionistarbejde ekskl. hotelreceptionistarbejde
4227,4,Interviewarbejde inden for markedsundersøgelse,
422700,5,Interviewarbejde inden for markedsundersøgelse,Interviewer Interviewarbejde inden for markedsundersøgelse
4229,4,Andet kundeinformationsarbejde,
422900,5,Andet kundeinformationsarbejde,Andet kundeinformationsarbejde
43,2,Almindeligt beregnings- og registreringsarbejde,
431,3,Almindeligt beregningsarbejde,
4311,4,Almindeligt regnskabs- og bogføringsarbejde,
431100,5,Almindeligt regnskabs- og bogføringsarbejde,Bankbogholder Bogholder Bogholderiassistent Budgetassistent Debitorbogholder Finansbogholder Regnskabsassistent Regnskabsmedarbejder Regnskabsmedhjælper Regnskabssekretær Revisionsassistent Revisormedhjælper Almindeligt regnskabs- og bogføringsarbejde
4312,4,Almindeligt kontorarbejde vedrørende statistik finansielle transaktioner og forsikringer,
431210,5,Almindeligt kontorarbejde ifm. udfærdigelse af statistik,Statistikassistent Statistikmedarbejder Almindeligt kontorarbejde ifm. udfærdigelse af statistik
431220,5,Almindeligt kontorarbejde ifm. finansielle transaktioner,Bankassistent Bankfunktionær Bankmedarbejder Ekspeditionsmedarbejder Kreditmedarbejder Kreditsagsbehandler Operations officer Sagsbehandler (finans og forsikring) Sagsbehandler backoffice (finans og forsikring) Senior sagsbehandler (finans og forsikring) Sparekasseassistent Sparekassefuldmægtig Sparekassefunktionær Tinglysningsmedarbejder Almindeligt kontorarbejde ifm. finansielle transaktioner
431230,5,Forsikringsteknisk arbejde ifm. oprettelse og vedligeholdelse af pensions- og forsikringspolicer,Forsikringsassistent Forsikringskonsulent Kundebetjener (forsikring) Policemedarbejder Policesagsbehandler Forsikringsteknisk arbejde ifm. oprettelse og vedligeholdelse af pensions- og forsikringspolicer
431240,5,Forsikringsteknisk arbejde ifm. sagbehandling af skader mv.,Forsikringsassistent Forsikringskonsulent Havariassistent Kundebetjener skade Skadebehandler Skadekonsulent Skademedarbejder Forsikringsteknisk arbejde ifm. sagsbehandling af skader mv.
4313,4,Almindeligt kontorarbejde inden for lønbehandling,
431300,5,Almindeligt kontorarbejde inden for lønbehandling,Lønassistent Lønbogholder Lønningsassistent Lønningsbogholder Lønningskasserer Almindeligt kontorarbejde inden for lønbehandling
432,3,Kontorarbejde inden for materialeregistrering og transport,
4321,4,Lagerekspeditionsarbejde,
432100,5,Lagerekspeditionsarbejde,Depotassistent Depotekspedient Depotleder Engrosekspedient Forsyningsassistent Forvalter Frysehusforvalter Korrektrice Kølehusforvalter Lagerassistent Lagerbestyrer Lagerdisponent Lagerekspedient Lagerekspeditrice Lagerforvalter Magasinforvalter Materielassistent Materielforvalter Materials man (Offshore) Materielforvalter Pakhusassistent Pakhusforvalter Pladsforvalter Rekvisitør Reservedelsassistent Reservedelsekspedient Reservedelsforvalter Reservedelsleder Storekeeper (Offshore) Værktøjsekspedient Lagerekspeditionsarbejde
4322,4,Registreringsarbejde inden for produktion,
432200,5,Registreringsarbejde inden for produktion,Produktassistent Produktionsassistent Produktionsmedarbejder Registreringsarbejde inden for produktion
4323,4,Registreringsarbejde inden  for transport- og trafikstyring,
432310,5,Tilrettelæggelse af jernbanetransport,Baneassistent Stationsassistent Stationsmester Transportdisponent - jernbane Tilrettelæggelse af jernbanetransport
432320,5,Tilrettelæggelse af lufttransport - ikke flyveledere,Flypladsassistent Flyveledermedhjælper Fragtassistent - luftfart Fragtkoordinator - luftfart Fragtleder - luftfart Godsekspedient - luftfart Luftfartsassistent Luftfragtassistent Transportassistent - luftfart Tilrettelæggelse af lufttransport - ikke flyveledere
432330,5,Tilrettelæggelse af godstransport til lands,Fragtkoordinator - vejtransport Fragtleder - vejtransport Godsekspedient - vejtransport Transportassistent - vejtransport Tilrettelæggelse af godstransport til lands
432340,5,Tilrettelæggelse af udrykning  ifm. redningstjeneste,Fragtassistent - vejtransport Vagtcentralassistent - Falck Vagtcentralmester - Falck Vagtcentralassistent - redningsberedskab (offentlig) Vagtcentralmester - redningsberedskab (offentlig) Tilrettelæggelse af udrykning  ifm. redningstjeneste
432390,5,Anden tilrettelæggelse af transport,Shippingassistent Anden tilrettelæggelse af transport
44,2,Andet almindeligt kontor- og kundeservicearbejde,
441,3,Andet almindeligt kontor- og kundeservicearbejde,
4411,4,Biblioteksservicearbejde,
441100,5,Biblioteksservicearbejde,Biblioteksassistent Biblioteksmedhjælper Bibliotekssekretær Bogopsætter Biblioteksservicearbejde
4412,4,Postbud- og betjentarbejde samt postsorteringsarbejde,
441210,5,Postbudarbejde,Landpost Landpostbud Overpakmester Pakkepostbud Pakmester Post Postafløser Postarbejder Postbud Postfunktionær Postmedhjælper Postpakmester Postsorterer Postvagtmester Postbudarbejde
441220,5,Betjentarbejde intern postsortering og omdeling,Bankbetjent Biblioteksbetjent Børsbetjent Depotbetjent Direktionsbetjent Folketingsbetjent Fondsbetjent Kommunalbetjent Kontorbetjent Ministerbetjent Ministerialbetjent Postbetjent Retsbetjent Rådhusbetjent Skolebiblioteksbetjent Betjentarbejde intern postsortering og omdeling
4413,4,Korrekturlæsning og beslægtede funktioner,
441300,5,Korrekturlæsning og beslægtede funktioner,Kodeassistent Korrekturlæser Korrektør Trafiktæller Korrekturlæsning og beslægtede funktioner
4415,4,Arbejde med arkivering og kopiering,
441500,5,Arbejde med arkivering og kopiering,Arkivarbejder Arkivbetjent Arkivmedhjælper Arkivsekretær Kopiassistent Arbejde med arkivering og kopiering
4416,4,Almindeligt kontorarbejde inden for HR,
441600,5,Almindeligt kontorarbejde inden for HR,HR-assistent Personaleassistent Almindeligt kontorarbejde inden for HR
4419,4,Almindeligt kontor- og kundeservicearbejde ikke klassificeret andetsteds,
441900,5,Almindeligt kontor- og kundeservicearbejde ikke klassificeret andetsteds,Presseklipper Almindeligt kontor- og kundeservicearbejde ikke klassificeret andetsteds
5,1,Service- og salgsarbejde,Servicearbejde med relation til rejseaktivitet husholdning servering personlig pleje overvågnings- og redningsvæsen samt salgsarbejde vedr. kundeekspedition og demonstrationsarbejde.
51,2,Servicearbejde,
511,3,Service- og kontrolarbejde under transport og rejser,
5111,4,Servicearbejde af passagerer i forbindelse med rejser,
511110,5,Passagerbetjening under rejser,Airhostess Chefpurser Chefsteward Flysteward Hostess Kabinechef Kahytsjomfru Purser Purserassistent Steward Stewardesse Togfører Passagerbetjening under rejser
511120,5,Passagerbetjening i lufthavne og havneterminaler,Airline assistent Havnemedhjælper Passagerbetjening i lufthavne og havneterminaler
5112,4,Kontrolarbejde under rejser,
511200,5,Kontrolarbejde under rejser,Færgebillettør Ht Kontrollør Sporvejskonduktør Togbetjent Togrevisor Kontrolarbejde under rejser
5113,4,Turist- og rejselederarbejde,
511300,5,Turist- og rejselederarbejde,Globetrotter Groundhostess Guide Rejseleder Turistassistent Turistfører Turistleder Turist- og rejselederarbejde
512,3,Kokkearbejde,
5120,4,Kokkearbejde (ekskl. køkkenchefarbejde),
512000,5,Kokkearbejde (ekskl. køkkenchefarbejde),Gastronom Kogejomfru Kogekone Kok Koldjomfru Skibskok Smørrebrødsdame Smørrebrødsjomfru Kokkearbejde (ekskl. køkkenchefarbejde)
513,3,Tjenere og bartendere,
5131,4,Tjenerarbejde,
513100,5,Tjenerarbejde,Buffetjomfru Butler Kelner Konferencetjener Overtjener Selskabstjener Servitrice Tjener Tjenerarbejde
5132,4,Bartenderarbejde,
513200,5,Bartenderarbejde,Bartender Bartenderarbejde
514,3,Frisørarbejde og kosmetologarbejde samt beslægtede funktioner,
5141,4,Frisørarbejde,
514100,5,Frisørarbejde,Barber Damefrisør Frisør Frisørassistent Herrefrisør Teaterfrisør Frisørarbejde
5142,4,Kosmetologarbejde og beslægtede funktioner ,
514200,5,Kosmetologarbejde og beslægtede funktioner,Fod og ansigtsplejer Fod og kropsplejer Fodplejeassistent Fys. massør Kosmetikassistent Kosmetolog Make Up assistent Make Up konsulent Manicurist Massør Parykmager Pedicurist Skønhedsplejer Sminkør Tatovør Kosmetologarbejde og beslægtede funktioner
515,3,Inspektørarbejde inden for rengøring husholdning og ejendomme,
5151,4,Rengøringsinspektørarbejde,
515100,5,Rengøringsinspektørarbejde,Hotelsteward Hovmester Oldfrue Rengøringsinspektørarbejde
5152,4,Husbestyrerarbejde,
515200,5,Husbestyrerarbejde,Husbestyrer Husholder Hushovmester Oldfrueassistent Husbestyrerarbejde
5153,4,Ejendomsinspektørarbejde,
515300,5,Ejendomsinspektørarbejde,Centerpedel Ejendomsmedhjælper Ejendomsserviceassistent Gårdbetjent Gårdmand Halarbejder Halassistent Pedel Pedelafløser Retspedel Rådhuspedel Skolebetjent Skolepedel Vicevært Skolebetjent medhjælper Ejendomsservicetekniker Halinspektør Stadioninspektør Ejendomsinspektørarbejde
516,3,Andet servicearbejde,
5161,4,Astrologiarbejde og beslægtede funktioner,
516100,5,Astrologiarbejde og beslægtede funktioner,Astrolog Astrologiarbejde og beslægtede funktioner
5162,4,Kammertjenerarbejde,
516200,5,Kammertjenerarbejde,Ceremonimester Kammerjomfru Kammerpige Kammertjener Kammertjenerarbejde
5163,4,Bedemandsarbejde,
516300,5,Bedemandsarbejde,Bedemand Bedemandsarbejde
5164,4,Arbejde med kæledyr,
516400,5,Arbejde med kæledyr,Hundefrisør Hundepasser Hundetrimmer Arbejde med kæledyr
5165,4,Kørelærerarbejde,
516500,5,Kørelærerarbejde,Kørelærer Kørelærerarbejde
5169,4,Servicearbejde ikke klassificeret andetsteds,
516900,5,Servicearbejde ikke klassificeret andetsteds ,Kirkebetjent Kirketjener Servicearbejde ikke klassificeret andetsteds
52,2,Salgsarbejde (ekskl. agentarbejde),
521,3,Salgsarbejde på gade og marked,
5211,4,Stade- og markedssalg,
521100,5,Stade- og markedssalg,Stade- og markedssalg
5212,4,Gadesalg af fødevarer,
521200,5,Gadesalg af fødevarer,Gadesalg af fødevarer
522,3,Salgsarbejde i butik,
5223,4,Salgsarbejde i butik,
522300,5,Salgsarbejde i butik,Bagerekspedient Bagerekspeditrice Blomsterekspedient Boghandlerassistent Boghandlerekspedient Brugskommis Brugsmedhjælper Butiksassistent Butiksekspedient Butiksfunktionær Butiksmedarbejder Butiksmedhjælper Ekspedient Ekspeditrice Farvehandlerekspedient Fotoekspedient Førstedame Førstekommis Førstemand Gartnerekspedient Grøntassistent Guldsmedekspedient Handelskommis Handelsmedhjælper Isenkræmmerekspedient Kioskassistent Kioskekspedient Kolonialassistent Kolonialekspedient Kommis Købmandsekspedient Manufakturekspedient Merchandiser Møbelekspedient Radioekspedient Salgsdame Salgsekspedient Salgsmedhjælper Sportsekspedient Sælger - detailsalg Tekstilekspedient Tøjekspedient Salgsarbejde i butik
523,3,Kasseassistentarbejde og beslægtet kundebetjening,
5230,4,Kasseassistentarbejde og beslægtet kundebetjening,
523000,5,Kasseassistentarbejde og beslægtet kundebetjening,Billetassistent Billetdame Billetkasserer Kasseassistent Kassedame Kasseekspedient Kassekontrollør Kassemedhjælper Kasserer Kassererassistent Kommunekasserer Postkasserer Kasseassistentarbejde og beslægtet kundebetjening
524,3,Andet salgsarbejde,
5241,4,Modelarbejde,
524100,5,Modelarbejde,Dressman Fotomodel Mannequin Model Modelarbejde
5242,4,Demonstrationsarbejde,
524200,5,Demonstrationsarbejde,Demonstratrice Demonstratør Demonstrationsarbejde
5244,4,Salgsarbejde i kundekontaktcentre,
524400,5,Salgsarbejde i kundekontaktcentre,Callcentersælger Telefonsælger Telemarketingsælger Salgsarbejde i kundekontaktcentre
5245,4,Salgsarbejde på servicestationer,
524500,5,Salgsarbejde på servicestationer,Tankpasser Salgsarbejde på servicestationer
5246,4,Kasseassistentarbejde inden for catering og fastfood,
524600,5,Kasseassistentarbejde inden for catering og fastfood,Delikatesseassistent Delikatesseekspedient Frugtsælger Slagterekspedient Kasseassistentarbejde inden for catering og fastfood
5249,4,Salgsarbejde ikke klassificeret andetsteds,
524900,5,Salgsarbejde ikke klassificeret andetsteds,Apoteksmedhjælper Autosælger Avissælger Foderstofekspedient Forretningsassistent Reservedelssælger Reserveekspedient Trælastekspedient Viktualieassistent Defektrice Salgsarbejde ikke klassificeret andetsteds
53,2,Omsorgsarbejde,
531,3,Børneomsorgarbejde og hjælpelærerarbejde,
5311,4,Børneomsorgsarbejde,
531110,5,Dagplejearbejde,Dagplejeassistent Dagplejefader Dagplejemedhjælper Dagplejemoder Dagplejer Dagplejearbejde
