"103;""213200"";5;Rådgivning inden for landbrug", skovbrug og fiskeri;;Agrartekniker, Agronom, Agronomkonsulent, Agronomtekniker, Agrotekniker, Avlskontrollør, Cand Silv, Chefskovrider, Civilhortonom, Dambrugskonsulent, Forstfuldmægtig, Forstinspektør, Forstkandidat, Forstkonsulent, Frøavlskonsulent, Fåreavlskonsulent, Havebrugskandidat, Havebrugskonsulent, Hortonom, Husdyrbrugstekniker, Husdyrsbrugskonsulent, Kvægavlskonsulent, Kvægbrugskonsulent, Kvægbrugstekniker, Landbrugskandidat, Landbrugskonsulent, Landbrugstekniker, Lic Agro, Planteavlskonsulent, Skadedyrskonsulent, Skovbrugskandidat, Skovbrugskonsulent, Skovrider, Statsskovrider, Svineavlskonsulent, Vildtkonsulent, Rådgivning inden for landbrug, skovbrug og fiskeri;,,,,,,,,,,,,,,,,,,,,
"104;""2133"";4;Arbejde inden for miljøbeskyttelse;",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"105;""213300"";5;Arbejde inden for miljøbeskyttelse;;Arbejde inden for miljøbeskyttelse;",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"106;""214"";3;Ingeniørarbejde (undtagen inden for elektroteknologi);",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"107;""2141"";4;Ingeniørarbejde i industri og produktion;",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"108;""214100"";5;Ingeniørarbejde i industri og produktion;;Produktionsingeniør", Ingeniørarbejde i industri og produktion;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"109;""2142"";4;Ingeniørarbejde vedrørende bygninger og anlæg;",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"110;""214200"";5;Ingeniørarbejde vedrørende bygninger og anlæg;;Anlægsingeniør", Bygningsingeniør, Bygningskonsulent, Civilingeniør - infrastruktur, Distriktsvejingeniør, Havneingeniør, Ingeniør - infrastruktur, Vejingeniør, Vejinspektør, VVS ingeniør, Ingeniørarbejde vedrørende bygninger og anlæg;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"111;""2143"";4;Ingeniørarbejde inden for miljø;",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"112;""214300"";5;Ingeniørarbejde inden for miljø;;Ingeniørarbejde inden for miljø;",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"113;""2144"";4;""Ingeniørarbejde inden for mekaniske systemer "";",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"114;""214400"";5;""Ingeniørarbejde inden for mekaniske systemer "";;Ingeniør - maskin- og skibsingeniør", Køleingeniør, Maskiningeniør, Ingeniørarbejde inden for mekaniske systemer;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"115;""2145"";4;Ingeniørarbejde inden for kemi;",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"116;""214500"";5;Ingeniørarbejde inden for kemi;;Betoningeniør", Ingeniør - kemi, Kemiingeniør, Mud Engineer (Offshore), Ingeniørarbejde inden for kemi;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"117;""2146"";4;Ingeniørarbejde inden for minedrift", metallurgi og beslægtede områder;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"118;""214600"";5;Ingeniørarbejde inden for minedrift", metallurgi og beslægtede områder;;Boreingeniør, Drilling engineer (Offshore), Ingeniør - mine- og boreingeniør, Mineingeniør, Ingeniørarbejde inden for minedrift, metallurgi og beslægtede områder;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"119;""2149"";4;Andet ingeniørarbejde (undtagen elektroteknologi);",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"120;""214900"";5;Andet ingeniørarbejde (undtagen elektroteknologi);;Agroingeniør", Arbejdsstudieingeniør, Beredskabsingeniør, Brandingeniør, Brandinspektør, Bryggeringeniør, Brygmester, Kvalitetsingeniør, Landbrugsingeniør, Mejeribrugskandidat, Mejeriingeniør, Metodeingeniør, Patentingeniør, Støberiingeniør, Andet ingeniørarbejde (undtagen elektroteknologi);,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"121;""215"";3;Ingeniørarbejde inden for elektroteknologi;",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"122;""2151"";4;Ingeniørarbejde inden for elektricitet;",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"123;""215100"";5;Ingeniørarbejde inden for elektricitet;;Civilingeniør - stærkstrøm", EL ingeniør, Elektroingeniør, Ingeniør - stærkstrøm, Stærkstrømsingeniør, Ingeniørarbejde inden for elektricitet;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"124;""2152"";4;Ingeniørarbejde inden for elektronik;",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"125;""215200"";5;Ingeniørarbejde inden for elektronik;;Civilingeniør - svagstrøm", Elektronikingeniør, Ingeniør - svagstrøm, Radioingeniør, Røntgeningeniør, Sikringsingeniør, Svagstrømsingeniør, Ingeniørarbejde inden for elektronik;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"126;""2153"";4;Ingeniørarbejde inden for telekommunikation;",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"127;""215300"";5;Ingeniørarbejde inden for telekommunikation;;Telefoningeniør", Telegrafingeniør, Teleingeniør, Ingeniørarbejde inden for telekommunikation;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"128;""216"";3;Arbejde med arkitektur", infrastruktur og design;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"129;""2161"";4;Arbejde med bygningsarkitektur;",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"130;""216100"";5;Arbejde med bygningsarkitektur;;Bygningsarkitekt", Arbejde med bygningsarkitektur;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"131;""2162"";4;Arbejde med landskabsarkitektur;",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"132;""216200"";5;Arbejde med landskabsarkitektur;;Havearkitekt", Kgl. haveinspektør, Landskabsarkitekt, Arbejde med landskabsarkitektur;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"133;""2163"";4;Arbejde med produkt- og tøjdesign;",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"134;""216300"";5;Arbejde med produkt- og tøjdesign;;Beklædningsdesigner", Designer, Grafisk Designer, Grafisk Formgiver, Industridesigner, Kostumearkitekt, Kostumier - beklædningsdesigner, Kunstformer, Kunsthåndværker, Modedesigner, Modeldesigner, Multimediedesigner, Møbelarkitekt, Møbeldesigner, Reklamedesigner, Reklametegner, Tekstildesigner, Tekstiltegner - design, Arbejde med produkt- og tøjdesign;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"135;""2164"";4;Arbejde med by- og trafikplanlægning;",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"136;""216400"";5;Arbejde med by- og trafikplanlægning;;Byplanarkitekt", Byplanlægger, Geometriker, Landinspektør, Surveyor, Arbejde med by- og trafikplanlægning;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"137;""2165"";4;Arbejde med kartografi og landinspektørarbejde;",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"138;""216500"";5;Arbejde med kartografi og landinspektørarbejde;;Kartograf", Arbejde med kartografi og landinspektørarbejde;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"139;""2166"";4;Arbejde med grafisk og multimediedesign;",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"140;""216600"";5;Arbejde med grafisk og multimediedesign;;Grafisk designer/formgiver", Grafisk konsulent, Reklamegrafiker - grafisk design, Tegner - grafisk design, Arbejde med grafisk og multimediedesign;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"141;""22"";2;Arbejde inden for sundhedsområdet;",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"142;""221"";3;Lægearbejde;",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"143;""2211"";4;Almindeligt lægearbejde;",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"144;""221100"";5;Almindeligt lægearbejde;;Adm. overlæge", Læge, Praktiserende læge, Sessionslæge, Skolelæge, Stabslæge, Almindeligt lægearbejde;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"145;""2212"";4;Speciallægearbejde;",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"146;""221200"";5;Speciallægearbejde;;Bedriftslæge", Børnelæge, Centerpsykiater, Fodlæge, Første Reservelæge, Halslæge, Hudspecialist, Idrætsfysiolog, Kirurg, Lægekonsulent, Narkoselæge, Narkoseoverlæge, Nervelæge, Overkirurg, Overlæge, Patolog, Psykiater, Radiolog, Reservelæge, Speciallæge, Toksikolog, Øjenlæge, Ørelæge, Speciallægearbejde;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"147;""222"";3;Sygeplejerske- og jordemoderarbejde;",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"148;""2221"";4;Sygeplejerskearbejde;",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"149;""222110"";5;Sygeplejerskearbejde", basisfunktioner;;Børnesygeplejerske, Centersygeplejerske, Distriktssygeplejerske, Hjemmesygeplejerske, Ledende hjemmesygeplejerske, Ledende sygeplejerske, Medic (Offshore), Natsygeplejerske, Sygeplejerske, Sygeplejevikar, Sygeplejerskearbejde, basisfunktioner;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"150;""222120"";5;Sygeplejerskearbejde", specialfunktioner;;Anæstesisygeplejerske, Bedriftssundhedsplejerske, Narkosesygeplejerske, Operationssygeplejerske, Sygeplejerskearbejde, specialfunktioner;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"151;""222130"";5;Sundhedsplejerskearbejde;;Ledende sundhedsplejerske", Skolesundhedsplejerske, Sundhedsplejerske, Sundhedsplejerskearbejde;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"152;""2222"";4;Jordemoderarbejde;",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"153;""222200"";5;Jordemoderarbejde;;Distriktsjordemoder", Jordemoder, Overjordemoder, Jordemoderarbejde;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"154;""223"";3;Arbejde inden for naturmedicin og alternativ behandling;",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"155;""2230"";4;Arbejde inden for naturmedicin og alternativ behandling;",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"156;""223000"";5;Arbejde inden for naturmedicin og alternativ behandling;;Naturlæge", Arbejde inden for naturmedicin og alternativ behandling;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"157;""224"";3;Paramedicinsk arbejde;",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"158;""2240"";4;Paramedicinsk arbejde;",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"159;""224000"";5;Paramedicinsk arbejde;;Paramedicinsk arbejde;",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"160;""225"";3;Dyrlægearbejde;",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"161;""2250"";4;Dyrlægearbejde;",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"162;""225000"";5;Dyrlægearbejde;;Dyrlæge", Overdyrlæge, Dyrlægearbejde;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"163;""226"";3;Andet sundhedsarbejde;",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"164;""2261"";4;Tandlægearbejde;",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"165;""226100"";5;Tandlægearbejde;;Børnetandlæge", Cheftandlæge, Dentist, Distriktstandlæge, Skoletandlæge, Specialtandlæge, Tandlæge, Tandlægearbejde;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"166;""2262"";4;Farmaceutarbejde;",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"167;""226200"";5;Farmaceutarbejde;;Apoteker", Farmaceut, Lic. Pharm., Sygehusapoteker, Farmaceutarbejde;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"168;""2263"";4;Arbejde inden for arbejdsmiljø og hygiejne;",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"169;""226300"";5;Arbejde inden for arbejdsmiljø og hygiejne;;Arbejde inden for arbejdsmiljø og hygiejne;",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"170;""2264"";4;Fysioterapeut- og afspændingspædagogarbejde;",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"171;""226410"";5;Fysioterapeutarbejde;;Bevægelsespædagog", Fysioterapeut, Fysioterapeutarbejde;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"172;""226420"";5;""Afspændingspædagogarbejde "";;Afspændingskonsulent", Afspændingspædagog, Eutonipædagog, Afspændingspædagogarbejde;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"173;""2265"";4;Kost- og ernæringsarbejde;",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"174;""226510"";5;Kost- og ernæringsarbejde", basisfunktioner;;Diætist, Husholdningskonsulent, Kostfaglig eneansvarlig, Kost- og ernæringsarbejde, basisfunktioner;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"175;""226520"";5;Kost- og ernæringsarbejde", specialfunktioner;;Cheføkonoma, Diætøkonoma, Ernæringskonsulent, Klinisk Diætist, Kostkonsulent, Kostvejleder, Økonoma, Kost- og ernæringsarbejde, specialfunktioner;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"176;""2266"";4;Arbejde inden for audiologi og logopædi;",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"177;""226610"";5;Arbejde inden for audiologi;;Arbejde inden for audiologi;",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"178;""226620"";5;Arbejde inden for logopædi;;Arbejde inden for logopædi;",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"179;""2267"";4;Optiker/optometristarbejde;",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"180;""226700"";5;Optiker/optometristarbejde;;Optiker", Optiker/optometristarbejde;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"181;""2269"";4;Sundhedsarbejde ikke klassificeret andetsteds;",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"182;""226910"";5;Ergoterapeutarbejde;;Børneergoterapeut", Ergonom, Ergoterapeut, Zoneterapeut, Zoneterapeut og akupunktør, Ergoterapeutarbejde, Beskæftigelsesterapeut;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"183;""226920"";5;Fodterapeutarbejde;;Fodplejer", Fodplejespecialist, Fodterapeut, Lægeeksamineret fodplejer, Statsaut. fodterapeut, Fodterapeutarbejde;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"184;""226930"";5;Kiropraktikerarbejde;;Kiropraktor", Kiropraktikerarbejde;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"185;""226990"";5;Sundhedsarbejde ikke klassificeret andetsteds;;Gestaltterapeut", Sundhedsarbejde ikke klassificeret andetsteds;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"186;""23"";2;Undervisning og pædagogisk arbejde;",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"187;""231"";3;Undervisning og forskning ved universiteter og højere læreanstalter;",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"188;""2310"";4;Undervisning og forskning på universiteter og højere læreanstalter;",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"189;""231010"";5;Undervisning og forskning ved lange videregående uddannelser;;Adjunkt", Amanuensis, Docent, Gæsteprofessor, Konservatorielærer, Professor, Universitetsadjunkt, Universitetslektor, Universitetslærer, Undervisning og forskning ved lange videregående uddannelser;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"190;""231020"";5;Undervisning og forskning ved mellemlange videregående uddannelser;;Seminarieadjunkt", Seminarielærer, Undervisning og forskning ved mellemlange videregående uddannelser;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"191;""231030"";5;Undervisning og forskning ved korte videregående uddannelser;;Undervisning og forskning ved korte videregående uddannelser;",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"192;""232"";3;Undervisning ved erhvervsuddannelser;",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"193;""2320"";4;Undervisning ved erhvervsuddannelser;",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"194;""232010"";5;Undervisning ved erhvervsuddannelser for unge;;Undervisning ved erhvervsuddannelser for unge;",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"195;""232020"";5;Undervisning ved arbejdsmarkedsuddannelser;;Lærer - erhvervsskole", Undervisning ved arbejdsmarkedsuddannelser;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"196;""232030"";5;Undervisning ved voksenerhvervsuddannelser;;Undervisning ved voksenerhvervsuddannelser;",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"197;""233"";3;Almen undervisning efter grundskoleniveau;",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"198;""2330"";4;Almen undervisning efter grundskoleniveau;",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"199;""233010"";5;Undervisning på gymnasialt niveau;;Gymnasielærer", Handelsskolelærer, Undervisning på gymnasialt niveau;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"200;""233020"";5;Undervisning ved øvrige almene uddannelser efter grundskoleniveau;;Undervisning ved øvrige almene uddannelser efter grundskoleniveau;",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"201;""234"";3;Undervisning og pædagogisk arbejde;",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"202;""2341"";4;Undervisning på grundskoleniveau (inkl. 10. klasse);",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"203;""234110"";5;Undervisning på grundskoleniveau", unge og voksne;;Undervisning på grundskoleniveau, unge og voksne;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"204;""234120"";5;Undervisning på grundskoleniveau", (børn, 1.-10. klasse);;Efterskolelærer, Folkeskolelærer, Husholdningslærer, Skolelærer, Sløjdlærer, Timelærer, Ungdomsskolelærer, Undervisning på grundskoleniveau, (børn, 1.-10. klasse);,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"205;""234130"";5;Undervisning på grundskoleniveau", børnehaveklasseniveau;;Børnehaveklasseleder, Undervisning på grundskoleniveau, børnehaveklasseniveau;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"206;""2342"";4;Undervisning før grundskoleniveau;",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"207;""234200"";5;Undervisning før grundskoleniveau;;Undervisning før grundskoleniveau;",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"208;""2343"";4;Pædagogisk arbejde;",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"209;""234310"";5;Pædagogisk arbejde med unge og voksne;;Ungdomspædagog", Pædagogisk arbejde med unge og voksne;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"210;""234320"";5;Pædagogisk arbejde", fritidsklubber/legepladser;;Fritidspædagog, Klubbestyrer, Klubpædagog, Småbørnspædagog, Spædbørnspædagog, Pædagogisk arbejde, fritidsklubber/legepladser;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"211;""234330"";5;Pædagogisk arbejde i skolefritidsordninger/fritidshjem og på skoler;;Fritidshjemspædagog", Pædagogisk arbejde i skolefritidsordninger/fritidshjem og på skoler;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"212;""234340"";5;Pædagogisk arbejde", førskolebørn;;Børnehavepædagog, Børnepædagog, Pædagogisk arbejde, førskolebørn;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"213;""234390"";5;Andet pædagogisk arbejde;;Andet pædagogisk arbejde;",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"214;""235"";3;Andet undervisnings- og pædagogisk arbejde;",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"215;""2351"";4;Forskning", udvikling og rådgivning inden for undervisningsmetoder;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"216;""235100"";5;Forskning", udvikling og rådgivning inden for undervisningsmetoder;;Forskning, udvikling og rådgivning inden for undervisningsmetoder;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"217;""2352"";4;Specialundervisning;",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"218;""235210"";5;Specialundervisning", unge og voksne;;Specialundervisning, unge og voksne;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"219;""235220"";5;Specialundervisning på grundskoleniveau (1.-10. klasse);;Specialundervisning på grundskoleniveau (1.-10. klasse);",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"220;""235230"";5;Specialundervisning på børnehaveklasseniveau;;Specialundervisning på børnehaveklasseniveau;",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"221;""2353"";4;Anden sprogundervisning;",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"222;""235300"";5;Anden sprogundervisning;;Anden sprogundervisning;",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"223;""2354"";4;Anden musik- og sangundervisning;",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
